year,sector,subsector,is_sector_level,industry_name,industry_id,business_receipts,cost_goods_sold,advertising,gross_profit,ad_revenue_ratio,ad_gross_profit_ratio
2014,all industries,NA,TRUE,all industries,all_industries|_total,28075177764,17850424254,295420565,10224753510,0.01052248243923176,0.028892683301467676
2021,finance and insurance,insurance agencies and brokerages,FALSE,insurance agencies and brokerages,finance_and_insurance|insurance_agencies_and_brokerages,143516900,8509999,3759252,135006901,0.026193793204842077,0.027844887721702464
2021,finance and insurance,"other insurance related activities (third-party administrator of insurance, etc.)",FALSE,"other insurance related activities (third-party administrator of insurance, etc.)",finance_and_insurance|other_insurance_related_activities_third_party_administrator_of_insurance_etc_,50361183,16786160,572274,33575023,0.011363394700239667,0.01704463463807605
2021,finance and insurance,open-end investment funds (form 1120-ric),FALSE,open-end investment funds (form 1120-ric),finance_and_insurance|open_end_investment_funds_form_1120_ric_,0,0,116145,0,NA,NA
2021,finance and insurance,other financial vehicles (including mortgage reits),FALSE,other financial vehicles (including mortgage reits),finance_and_insurance|other_financial_vehicles_including_mortgage_reits_,3933160,NA,144043,NA,0.03662271557729663,NA
2021,real estate and rental and leasing,total,TRUE,real estate and rental and leasing,real_estate_and_rental_and_leasing|_total,431411821,53614847,8675265,377796974,0.020109010874785463,0.02296276994531989
2021,real estate and rental and leasing,lessors of buildings (including equity reits),FALSE,lessors of buildings (including equity reits),real_estate_and_rental_and_leasing|lessors_of_buildings_including_equity_reits_,45946710,11347888,588422,34598822,0.012806618798168573,0.017006995209258857
2021,real estate and rental and leasing,"lessors of miniwarehouses, self-storage units, and other real estate (including equity reits)",FALSE,"lessors of miniwarehouses, self-storage units, and other real estate (including equity reits)",real_estate_and_rental_and_leasing|lessors_of_miniwarehouses_self_storage_units_and_other_real_estate_including_equity_reits_,11146345,2195383,297134,8950962,0.02665752764695512,0.03319576152820222
2021,real estate and rental and leasing,offices of real estate agents and brokers,FALSE,offices of real estate agents and brokers,real_estate_and_rental_and_leasing|offices_of_real_estate_agents_and_brokers,116875208,927118,3181391,115948090,0.027220409310415944,0.02743806301595826
2021,real estate and rental and leasing,other real estate activities,FALSE,other real estate activities,real_estate_and_rental_and_leasing|other_real_estate_activities,99645736,3437435,2891914,96208301,0.029021954336309986,0.030058882341140188
2021,real estate and rental and leasing,automotive equipment rental and leasing,FALSE,automotive equipment rental and leasing,real_estate_and_rental_and_leasing|automotive_equipment_rental_and_leasing,66861738,12268545,445932,54593193,0.006669464679485299,0.008168271088302162
2021,real estate and rental and leasing,other consumer goods and general rental centers,FALSE,other consumer goods and general rental centers,real_estate_and_rental_and_leasing|other_consumer_goods_and_general_rental_centers,12138718,2548043,188989,9590675,0.015569107050678663,0.019705495181517464
2021,real estate and rental and leasing,commercial and industrial machinery and equipment rental and leasing,FALSE,commercial and industrial machinery and equipment rental and leasing,real_estate_and_rental_and_leasing|commercial_and_industrial_machinery_and_equipment_rental_and_leasing,67895427,18041039,194078,49854388,0.002858484121471097,0.0038928970505063666
2021,real estate and rental and leasing,lessors of nonfinancial intangible assets (except copyrighted works),FALSE,lessors of nonfinancial intangible assets (except copyrighted works),real_estate_and_rental_and_leasing|lessors_of_nonfinancial_intangible_assets_except_copyrighted_works_,10901938,2849397,887404,8052541,0.0813987384628311,0.11020173632149156
2021,"professional, scientific, and technical services",total,TRUE,"professional, scientific, and technical services",professional_scientific_and_technical_services|_total,1707716946,592345911,23090079,1115371035,0.013521022353314517,0.020701702191862997
2021,"professional, scientific, and technical services",legal services,FALSE,legal services,professional_scientific_and_technical_services|legal_services,144234410,9770661,3397972,134463749,0.02355867784948127,0.025270543364070565
2021,"professional, scientific, and technical services","accounting, tax preparation, bookkeeping, and payroll services",FALSE,"accounting, tax preparation, bookkeeping, and payroll services",professional_scientific_and_technical_services|accounting_tax_preparation_bookkeeping_and_payroll_services,99888316,30803019,989106,69085297,0.009902119082676296,0.014317170844615461
2021,"professional, scientific, and technical services","architectural, engineering, and related services",FALSE,"architectural, engineering, and related services",professional_scientific_and_technical_services|architectural_engineering_and_related_services,275722695,110458865,694120,165263830,0.002517456896321139,0.004200072090789618
2021,"professional, scientific, and technical services",specialized design services,FALSE,specialized design services,professional_scientific_and_technical_services|specialized_design_services,34301016,16944805,344958,17356211,0.010056786656115375,0.019875190500968212
2021,"professional, scientific, and technical services",computer systems design and related services,FALSE,computer systems design and related services,professional_scientific_and_technical_services|computer_systems_design_and_related_services,349617255,117645789,4413321,231971466,0.012623292863505836,0.01902527528967722
2021,"professional, scientific, and technical services","management, scientific, and technical consulting services",FALSE,"management, scientific, and technical consulting services",professional_scientific_and_technical_services|management_scientific_and_technical_consulting_services,368291607,149697138,2772440,218594469,0.007527839210302721,0.012683029047729473
2021,"professional, scientific, and technical services",scientific research and development services,FALSE,scientific research and development services,professional_scientific_and_technical_services|scientific_research_and_development_services,94384591,23490408,2479381,70894183,0.0262689171371204,0.03497298219798936
2021,"professional, scientific, and technical services",advertising and related services,FALSE,advertising and related services,professional_scientific_and_technical_services|advertising_and_related_services,151392730,70216245,5057443,81176485,0.03340611533988455,0.06230182299714012
2021,"professional, scientific, and technical services","other professional, scientific, and technical services",FALSE,"other professional, scientific, and technical services",professional_scientific_and_technical_services|other_professional_scientific_and_technical_services,189884327,63318980,2941336,126565347,0.015490146272051194,0.02323966290709889
2021,management of companies (holding companies),total,TRUE,management of companies (holding companies),management_of_companies_holding_companies_|_total,271929019,1048110,15513771,270880909,0.05705081074852111,0.05727155544948352
2021,management of companies (holding companies),offices of bank holding companies,FALSE,offices of bank holding companies,management_of_companies_holding_companies_|offices_of_bank_holding_companies,271656681,1003006,15474790,270653675,0.05696451102559116,0.057175613817177985
2021,management of companies (holding companies),offices of other holding companies,FALSE,offices of other holding companies,management_of_companies_holding_companies_|offices_of_other_holding_companies,272338,45104,38981,227234,0.14313463416783556,0.1715456313755864
2021,administrative and support and waste management and remediation services,total,TRUE,administrative and support and waste management and remediation services,administrative_and_support_and_waste_management_and_remediation_services|_total,752065094,302360204,6946601,449704890,0.00923670179007138,0.015447021267658442
2021,administrative and support and waste management and remediation services,employment services,FALSE,employment services,administrative_and_support_and_waste_management_and_remediation_services|employment_services,242999293,120708256,726167,122291037,0.002988350258286554,0.005938023078502474
2021,administrative and support and waste management and remediation services,travel arrangement and reservation services,FALSE,travel arrangement and reservation services,administrative_and_support_and_waste_management_and_remediation_services|travel_arrangement_and_reservation_services,36154186,11581390,1805296,24572796,0.04993324977638827,0.07346726029874663
2021,administrative and support and waste management and remediation services,other administrative and support services,FALSE,other administrative and support services,administrative_and_support_and_waste_management_and_remediation_services|other_administrative_and_support_services,369582830,132902499,3949984,236680331,0.010687682650192381,0.016689109666658358
2021,administrative and support and waste management and remediation services,waste management and remediation services,FALSE,waste management and remediation services,administrative_and_support_and_waste_management_and_remediation_services|waste_management_and_remediation_services,103328785,37168059,465153,66160726,0.004501678791635845,0.007030651386745666
2021,educational services,NA,TRUE,educational services,educational_services|_total,56935813,9302090,3618104,47633723,0.06354706834519075,0.07595677541308286
2021,health care and social assistance,total,TRUE,health care and social assistance,health_care_and_social_assistance|_total,1302880766,346164411,8057361,956716355,0.006184265828666013,0.008421891146618895
2021,health care and social assistance,offices of physicians,FALSE,offices of physicians,health_care_and_social_assistance|offices_of_physicians,344384054,30119954,1352907,314264100,0.003928483285698239,0.004305000157510832
2021,health care and social assistance,offices of dentists,FALSE,offices of dentists,health_care_and_social_assistance|offices_of_dentists,109573321,5332665,1618120,104240656,0.014767463331699145,0.015522926102844172
2021,health care and social assistance,offices of other health practitioners,FALSE,offices of other health practitioners,health_care_and_social_assistance|offices_of_other_health_practitioners,411227287,253179083,2479546,158048204,0.006029624196606389,0.01568854271827094
2021,health care and social assistance,outpatient care centers,FALSE,outpatient care centers,health_care_and_social_assistance|outpatient_care_centers,63537078,20718200,223858,42818878,0.0035232655804536685,0.0052280211545944755
2021,health care and social assistance,miscellaneous health care and social assistance,FALSE,miscellaneous health care and social assistance,health_care_and_social_assistance|miscellaneous_health_care_and_social_assistance,201857520,31747758,1742790,170109762,0.008633763062183664,0.010245091048919344
